order_item_id,order_id,product_id,quantity,unit_price,total_price,discount_amount
37554,19777,241,1,2845.79,2845.79,0.0
37555,19777,202,1,14899.98,14899.98,0.0
37556,19777,647,1,11558.44,11558.44,0.0
37557,19778,517,1,8317.69,8317.69,0.0
37558,19778,386,1,2415.93,2415.93,0.0
37559,19779,298,1,11506.2,10629.81,876.39
37560,19779,470,1,6187.85,6187.85,0.0
37561,19779,450,1,15363.46,13900.72,1462.74
37562,19780,269,1,12617.63,12617.63,0.0
37563,19780,658,1,6534.75,6534.75,0.0
37564,19781,570,1,13750.55,13750.55,0.0
37565,19782,29,1,15965.62,15965.62,0.0
37566,19782,15,1,6965.89,6965.89,0.0
37567,19782,770,2,6836.93,13673.86,0.0
37568,19783,248,1,3976.37,3976.37,0.0
37569,19783,682,3,3532.11,10307.74,288.58
37570,19784,44,2,5007.15,10014.3,0.0
37571,19785,733,2,6501.33,13002.65,0.0
37572,19786,42,1,2442.59,2442.59,0.0
37573,19786,343,1,3627.74,3627.74,0.0
37574,19787,492,1,4686.28,4686.28,0.0
37575,19788,522,1,11737.82,11713.23,24.59
37576,19788,165,1,13825.26,13825.26,0.0
37577,19789,443,1,8667.08,8667.08,0.0
37578,19789,542,1,6864.36,6486.52,377.84
37579,19789,650,2,1310.84,2621.69,0.0
37580,19790,220,3,13153.94,39461.81,0.0
37581,19791,51,1,5232.64,4717.18,515.46
37582,19791,776,3,2771.53,8314.59,0.0
37583,19792,755,1,9259.54,9259.54,0.0
37584,19792,369,1,987.71,987.71,0.0
37585,19793,146,1,13069.26,13069.26,0.0
37586,19793,315,1,1835.69,1835.69,0.0
37587,19794,399,2,2993.93,5987.86,0.0
37588,19795,555,1,12646.25,12646.25,0.0
37589,19795,222,1,4354.03,4354.03,0.0
37590,19796,104,2,12051.14,24102.29,0.0
37591,19797,735,1,7742.9,7642.57,100.33
37592,19797,292,2,3579.12,7158.24,0.0
37593,19798,51,2,8718.27,17436.55,0.0
37594,19798,129,2,6753.05,13506.11,0.0
37595,19798,332,1,13380.46,12231.53,1148.92
37596,19799,579,1,10734.24,10734.24,0.0
37597,19799,752,1,7900.51,7900.51,0.0
37598,19800,198,2,12558.4,25116.8,0.0
37599,19801,554,2,848.88,1697.77,0.0
37600,19801,3,2,1358.92,2717.84,0.0
37601,19802,603,1,13823.17,13823.17,0.0
37602,19803,195,1,6264.45,5909.21,355.24
37603,19804,20,1,11041.06,11041.06,0.0
37604,19804,615,1,15412.13,15412.13,0.0
37605,19804,659,2,5414.15,10828.3,0.0
37606,19805,418,2,3489.16,6978.31,0.0
37607,19806,695,1,9323.77,9323.77,0.0
37608,19806,746,3,11188.65,33565.96,0.0
37609,19806,165,1,9914.98,9914.98,0.0
37610,19806,644,2,8627.76,17255.51,0.0
37611,19807,155,2,1216.09,2432.19,0.0
37612,19808,272,1,12714.69,12714.69,0.0
37613,19808,550,2,4162.36,8324.72,0.0
37614,19809,411,2,5198.9,9390.03,1007.77
37615,19809,278,1,12507.28,12507.28,0.0
37616,19810,112,1,4380.95,4380.95,0.0
37617,19810,57,1,8251.96,8251.96,0.0
37618,19811,282,1,6145.46,5775.45,370.01
37619,19811,608,2,6744.22,13488.44,0.0
37620,19811,253,3,8213.48,24640.45,0.0
37621,19812,448,1,8606.93,8606.93,0.0
37622,19813,126,1,6500.79,6500.79,0.0
37623,19813,585,1,9109.16,8938.81,170.34
37624,19813,187,1,7569.61,7569.61,0.0
37625,19813,155,2,5896.67,11392.15,401.19
37626,19814,502,1,2056.14,2056.14,0.0
37627,19814,69,3,14011.43,42034.29,0.0
37628,19814,145,1,10520.09,10520.09,0.0
37629,19815,406,2,7838.91,15677.83,0.0
37630,19815,578,2,2058.94,4117.89,0.0
37631,19816,122,1,10424.68,10424.68,0.0
37632,19816,771,1,11853.87,11853.87,0.0
37633,19817,482,1,6905.36,6905.36,0.0
37634,19817,44,1,15394.22,15394.22,0.0
37635,19818,429,1,15420.13,15420.13,0.0
37636,19818,156,2,8239.01,14997.91,1480.1
37637,19819,594,1,12114.84,12114.84,0.0
37638,19820,626,1,8768.08,8768.08,0.0
37639,19821,622,1,7755.01,7755.01,0.0
37640,19821,385,1,4071.83,4071.83,0.0
37641,19821,611,1,2522.38,2436.51,85.88
37642,19821,778,1,9899.97,9899.97,0.0
37643,19822,179,1,2418.51,2418.51,0.0
37644,19822,382,1,9309.52,9309.52,0.0
37645,19822,67,2,2509.54,5019.07,0.0
37646,19823,584,1,3526.17,3526.17,0.0
37647,19824,301,1,14789.77,14789.77,0.0
37648,19824,77,2,7876.76,15753.53,0.0
37649,19824,109,1,4693.9,4693.9,0.0
37650,19824,540,2,12709.19,25418.38,0.0
37651,19825,326,1,13091.43,13091.43,0.0
37652,19825,752,2,9490.45,18980.9,0.0
37653,19826,355,1,10744.71,10744.71,0.0
37654,19827,16,2,9582.89,19165.78,0.0
37655,19828,558,1,11377.01,11377.01,0.0
37656,19828,766,2,6635.87,13271.75,0.0
37657,19829,358,1,8607.66,7798.65,809.02
37658,19830,123,1,8705.93,7924.72,781.21
37659,19830,433,1,5716.25,5716.25,0.0
37660,19831,439,1,2749.56,2749.56,0.0
37661,19831,446,1,5904.33,5904.33,0.0
37662,19831,362,1,12230.57,12230.57,0.0
37663,19832,69,2,2030.91,4061.82,0.0
37664,19833,33,2,2527.48,5054.96,0.0
37665,19833,137,2,10351.93,20703.86,0.0
37666,19833,758,1,11794.38,11794.38,0.0
37667,19833,438,1,6836.5,6836.5,0.0
37668,19834,776,2,1724.2,3448.4,0.0
37669,19834,530,2,5992.59,11985.18,0.0
37670,19834,387,2,13272.94,25360.08,1185.8
37671,19835,188,1,9481.66,9462.58,19.08
37672,19836,776,1,2429.32,2429.32,0.0
37673,19836,688,1,11893.62,11893.62,0.0
37674,19836,669,2,8836.27,16360.24,1312.3
37675,19837,512,1,3008.3,3008.3,0.0
37676,19837,567,2,6142.24,12284.48,0.0
37677,19837,185,1,11743.98,11743.98,0.0
37678,19837,639,1,2522.4,2522.4,0.0
37679,19838,449,2,11707.67,23415.33,0.0
37680,19838,127,1,5222.41,5222.41,0.0
37681,19838,670,1,3026.32,3026.32,0.0
37682,19838,184,2,2255.4,4510.81,0.0
37683,19839,216,1,2681.93,2681.93,0.0
37684,19840,360,2,9674.21,19348.42,0.0
37685,19841,482,1,11287.23,11287.23,0.0
37686,19842,102,2,1727.63,3368.18,87.08
37687,19842,194,3,12050.18,36150.54,0.0
37688,19843,282,2,12750.1,25500.21,0.0
37689,19844,674,1,7670.28,7670.28,0.0
37690,19845,742,2,5399.44,10798.88,0.0
37691,19845,304,1,14063.66,14063.66,0.0
37692,19846,166,2,552.85,1105.71,0.0
37693,19847,452,1,11355.62,11322.96,32.66
37694,19847,435,1,3239.45,3115.39,124.06
37695,19847,565,1,13293.78,13293.78,0.0
37696,19847,47,2,1100.16,2200.33,0.0
37697,19848,550,1,1681.6,1681.6,0.0
37698,19848,492,1,4107.28,4107.28,0.0
37699,19849,744,1,6079.25,6079.25,0.0
37700,19849,134,2,6795.01,12544.28,1045.74
37701,19850,798,2,10413.33,20826.66,0.0
37702,19850,676,2,1003.17,2006.35,0.0
37703,19851,490,1,9725.84,9725.84,0.0
37704,19851,443,2,8621.9,17243.8,0.0
37705,19852,104,1,14406.36,14406.36,0.0
37706,19853,692,2,14090.26,28180.53,0.0
37707,19853,316,1,2500.69,2500.69,0.0
37708,19854,200,1,9775.54,9775.54,0.0
37709,19854,25,1,615.87,615.87,0.0
37710,19855,408,2,3850.53,7701.06,0.0
37711,19856,88,1,7289.25,7289.25,0.0
37712,19856,92,1,13606.59,13606.59,0.0
37713,19857,360,1,11795.31,11795.31,0.0
37714,19857,662,1,14271.6,14271.6,0.0
37715,19857,80,1,13995.72,12973.81,1021.91
37716,19858,269,1,10262.13,9930.06,332.06
37717,19859,563,3,10387.69,30836.26,326.82
37718,19860,319,1,8872.18,8872.18,0.0
37719,19860,746,2,11984.63,23969.25,0.0
37720,19861,408,1,12925.59,12925.59,0.0
37721,19862,85,2,1149.76,2299.51,0.0
37722,19863,588,1,9329.95,9329.95,0.0
37723,19863,268,1,11625.31,11625.31,0.0
37724,19863,492,2,15318.8,30637.59,0.0
37725,19864,580,1,14732.18,14732.18,0.0
37726,19865,641,3,10095.83,30287.48,0.0
37727,19865,517,1,1149.21,1149.21,0.0
37728,19866,185,1,4956.69,4956.69,0.0
37729,19867,3,3,7615.16,22845.49,0.0
37730,19868,493,1,11193.42,11193.42,0.0
37731,19868,58,1,6737.71,6737.71,0.0
37732,19868,554,1,8503.22,8149.3,353.92
37733,19869,715,1,1210.56,1210.56,0.0
37734,19869,503,1,4739.04,4739.04,0.0
37735,19869,313,1,11023.54,11023.54,0.0
37736,19870,590,1,3927.48,3726.89,200.59
37737,19870,437,1,10358.45,10358.45,0.0
37738,19870,130,1,10066.16,10066.16,0.0
37739,19871,661,1,13326.63,13326.63,0.0
37740,19872,698,1,3063.05,2781.8,281.24
37741,19872,162,1,2013.33,2013.33,0.0
37742,19872,572,1,13978.45,13737.02,241.43
37743,19873,377,2,6749.05,13498.11,0.0
37744,19873,550,2,11726.07,23452.14,0.0
37745,19873,392,1,4555.88,4555.88,0.0
37746,19874,369,2,12783.72,25567.44,0.0
37747,19875,111,3,10918.99,32756.98,0.0
37748,19875,384,1,6281.42,6088.42,193.0
37749,19876,399,2,6119.71,12239.42,0.0
37750,19877,308,2,2902.18,5804.35,0.0
37751,19878,25,1,3484.34,3484.34,0.0
37752,19878,657,1,5375.47,5375.47,0.0
37753,19878,575,1,7436.79,7436.79,0.0
37754,19879,415,1,13498.54,13498.54,0.0
37755,19880,579,2,13012.67,26025.35,0.0
37756,19881,312,3,9685.41,29056.23,0.0
37757,19881,20,1,6535.84,6535.84,0.0
37758,19881,211,1,8348.09,8348.09,0.0
37759,19882,131,1,2375.88,2375.88,0.0
37760,19882,137,2,4899.07,9798.14,0.0
37761,19882,712,1,1050.33,1042.76,7.57
37762,19883,106,1,11028.13,11028.13,0.0
37763,19883,710,1,6877.01,6610.81,266.2
37764,19883,29,1,10463.69,9742.16,721.53
37765,19884,638,2,4898.51,9797.02,0.0
37766,19885,439,1,3329.5,3329.5,0.0
37767,19885,355,1,12588.86,12588.86,0.0
37768,19886,296,1,4937.61,4937.61,0.0
37769,19887,530,2,7904.93,15809.86,0.0
37770,19887,247,1,11078.39,10630.69,447.7
37771,19887,736,1,6898.07,6898.07,0.0
37772,19888,494,1,9920.35,9920.35,0.0
37773,19888,760,1,6156.39,5567.01,589.38
37774,19889,518,2,4715.22,8610.68,819.77
37775,19889,675,1,3124.41,3124.41,0.0
37776,19889,124,1,15922.14,15922.14,0.0
37777,19890,484,1,10607.62,10607.62,0.0
37778,19890,747,1,10289.49,10289.49,0.0
37779,19891,730,2,3759.25,7518.5,0.0
37780,19892,440,1,4611.64,4611.64,0.0
37781,19892,243,1,2307.83,2307.83,0.0
37782,19893,115,2,5949.69,11899.37,0.0
37783,19893,377,1,3841.91,3841.91,0.0
37784,19893,81,1,12759.74,12759.74,0.0
37785,19894,91,2,13641.97,25507.65,1776.28
37786,19895,232,1,7891.56,7891.56,0.0
37787,19895,713,1,6756.21,6756.21,0.0
37788,19896,384,3,5266.59,15799.78,0.0
37789,19897,265,3,14541.86,40030.23,3595.36
37790,19898,800,2,12827.59,24290.89,1364.3
37791,19898,301,2,5370.5,10740.99,0.0
37792,19898,583,2,1422.66,2727.15,118.18
37793,19899,351,1,13537.77,13537.77,0.0
37794,19899,73,2,14158.51,28317.02,0.0
37795,19899,99,2,4281.01,8562.02,0.0
37796,19899,154,1,5478.61,5478.61,0.0
37797,19900,628,2,8129.89,16259.77,0.0
37798,19900,234,2,8067.77,16135.55,0.0
37799,19900,190,1,6605.31,6108.75,496.56
37800,19900,193,1,13087.15,12018.22,1068.93
37801,19901,784,1,9826.08,9826.08,0.0
37802,19902,95,1,5783.75,5783.75,0.0
37803,19902,130,2,16079.3,29675.13,2483.46
37804,19903,712,1,4265.72,4265.72,0.0
37805,19903,794,1,1029.06,1029.06,0.0
37806,19904,188,3,9077.19,26833.55,398.02
37807,19905,617,1,5179.32,5179.32,0.0
37808,19905,568,1,6238.5,6238.5,0.0
37809,19905,590,1,10887.74,10887.74,0.0
37810,19906,649,1,13039.11,13039.11,0.0
37811,19906,548,3,11077.94,33233.82,0.0
37812,19907,361,2,6481.42,12962.85,0.0
37813,19907,248,1,12292.07,12292.07,0.0
37814,19908,188,1,10077.56,9452.61,624.95
37815,19909,134,1,7871.11,7871.11,0.0
37816,19909,657,1,10622.63,10622.63,0.0
37817,19910,741,1,9542.21,9542.21,0.0
37818,19910,19,3,13290.11,39870.32,0.0
37819,19910,480,3,13568.06,40704.19,0.0
37820,19911,525,1,3657.98,3657.98,0.0
37821,19912,136,1,6711.36,6711.36,0.0
37822,19912,694,1,11409.04,11409.04,0.0
37823,19913,149,1,4020.68,4020.68,0.0
37824,19913,23,1,6866.31,6866.31,0.0
37825,19913,27,1,4477.05,4477.05,0.0
37826,19913,263,3,8669.26,26007.77,0.0
37827,19914,755,1,9223.46,8554.35,669.11
37828,19915,573,1,2980.96,2980.96,0.0
37829,19915,428,1,1444.71,1444.71,0.0
37830,19916,351,1,9891.34,9891.34,0.0
37831,19917,328,1,1288.22,1288.22,0.0
37832,19918,253,1,1602.49,1602.49,0.0
37833,19919,47,2,1631.42,3262.84,0.0
37834,19919,259,1,3736.18,3736.18,0.0
37835,19919,457,1,11606.76,11606.76,0.0
37836,19920,285,1,13407.98,13407.98,0.0
37837,19921,601,3,5403.09,16209.28,0.0
37838,19921,602,2,4324.45,7948.63,700.26
37839,19922,308,1,4131.73,4131.73,0.0
37840,19922,636,1,11536.26,11536.26,0.0
37841,19922,763,1,11120.23,11120.23,0.0
37842,19923,714,1,4849.95,4849.95,0.0
37843,19924,643,1,5940.16,5940.16,0.0
37844,19925,740,1,5785.38,5785.38,0.0
37845,19925,477,1,12619.94,12521.22,98.72
37846,19925,377,1,870.9,870.9,0.0
37847,19926,509,1,8980.69,8980.69,0.0
37848,19927,475,1,7724.2,7724.2,0.0
37849,19928,155,1,7419.82,7311.35,108.48
37850,19929,651,1,12028.08,12028.08,0.0
37851,19929,582,1,14024.12,14024.12,0.0
37852,19930,264,2,8128.32,16256.64,0.0
37853,19931,132,1,2606.12,2606.12,0.0
37854,19932,448,1,14165.41,13608.36,557.05
37855,19932,167,1,12427.1,12427.1,0.0
37856,19933,564,1,12927.17,12927.17,0.0
37857,19934,268,1,1394.19,1324.09,70.1
37858,19934,787,1,5426.4,5426.4,0.0
37859,19935,571,1,3790.96,3790.96,0.0
37860,19935,233,1,13807.53,13807.53,0.0
37861,19936,657,1,5353.61,5353.61,0.0
37862,19936,629,1,7678.35,7678.35,0.0
37863,19937,168,1,8345.07,8345.07,0.0
37864,19937,623,1,9072.44,9072.44,0.0
37865,19938,99,1,4186.31,4186.31,0.0
37866,19939,789,1,3923.08,3923.08,0.0
37867,19939,94,1,14381.61,14381.61,0.0
37868,19939,606,1,12399.89,12399.89,0.0
37869,19940,214,1,6556.18,6556.18,0.0
37870,19940,14,1,3322.46,3322.46,0.0
37871,19940,68,1,7994.8,7994.8,0.0
37872,19940,662,1,2034.18,2034.18,0.0
37873,19941,605,3,8526.15,25578.45,0.0
37874,19941,339,1,10874.86,10874.86,0.0
37875,19942,697,1,4697.42,4697.42,0.0
37876,19942,622,2,14807.43,29614.87,0.0
37877,19943,206,2,13051.43,26102.86,0.0
37878,19944,648,2,737.07,1474.13,0.0
37879,19944,631,1,12975.45,12975.45,0.0
37880,19945,360,1,13150.98,13150.98,0.0
37881,19945,446,1,7440.5,7440.5,0.0
37882,19946,89,1,12546.78,12546.78,0.0
37883,19947,706,2,10373.68,20747.35,0.0
37884,19947,695,1,10719.59,10343.26,376.34
37885,19948,83,1,9419.2,9419.2,0.0
37886,19948,473,2,11805.2,23610.4,0.0
37887,19949,633,1,6916.39,6916.39,0.0
37888,19949,598,2,5302.1,10604.19,0.0
37889,19950,177,1,8370.39,8370.39,0.0
37890,19950,550,1,13333.12,13333.12,0.0
37891,19951,108,1,781.03,781.03,0.0
37892,19952,599,1,7503.16,7503.16,0.0
37893,19953,451,1,14454.18,14454.18,0.0
37894,19953,341,1,14934.73,14934.73,0.0
37895,19954,796,2,5438.31,10876.62,0.0
37896,19955,621,2,10973.21,21946.42,0.0
37897,19955,44,1,6107.71,6107.71,0.0
37898,19955,6,3,5053.18,14358.09,801.47
37899,19956,524,1,11196.25,11196.25,0.0
37900,19956,710,1,5547.22,5547.22,0.0
37901,19956,119,1,15329.86,15329.86,0.0
37902,19957,414,1,11050.05,10570.91,479.14
37903,19957,367,1,5862.87,5862.87,0.0
37904,19957,101,1,13957.06,13957.06,0.0
37905,19958,9,1,9502.65,9502.65,0.0
37906,19959,52,1,5824.99,5824.99,0.0
37907,19959,276,1,8523.18,8255.23,267.96
37908,19960,552,1,6607.27,6299.54,307.73
37909,19960,668,1,16149.74,15030.54,1119.2
37910,19960,625,1,3561.67,3561.67,0.0
37911,19960,138,1,6428.58,6428.58,0.0
37912,19961,503,1,7313.47,6898.75,414.72
37913,19961,110,1,4790.31,4705.79,84.51
37914,19962,640,1,11970.46,11970.46,0.0
37915,19963,135,1,13475.97,12448.01,1027.97
37916,19963,668,2,12899.43,25798.86,0.0
37917,19963,132,1,2853.52,2799.98,53.54
37918,19964,729,1,3062.72,3062.72,0.0
37919,19964,648,1,2482.26,2482.26,0.0
37920,19964,800,1,12963.6,12513.7,449.9
37921,19965,790,1,6085.49,6085.49,0.0
37922,19965,146,1,7062.5,7023.5,38.99
37923,19966,56,2,12258.02,24114.33,401.72
37924,19967,107,1,7867.6,7767.66,99.94
37925,19967,418,1,11012.71,11012.71,0.0
37926,19967,720,3,10133.68,30401.04,0.0
37927,19968,264,2,2307.38,4614.77,0.0
37928,19968,170,2,8866.87,17733.73,0.0
37929,19969,217,3,8173.66,24520.97,0.0
37930,19969,585,1,10496.17,10496.17,0.0
37931,19970,207,1,14982.85,14982.85,0.0
37932,19971,419,2,6738.26,13476.53,0.0
37933,19971,606,1,14237.31,14237.31,0.0
37934,19972,398,1,13578.98,13578.98,0.0
37935,19972,754,3,2053.11,6159.33,0.0
37936,19973,16,2,8208.77,16417.55,0.0
37937,19974,789,1,5940.86,5940.86,0.0
37938,19974,707,1,9395.4,8756.64,638.76
37939,19974,762,2,2706.8,5413.59,0.0
37940,19974,90,1,597.28,597.28,0.0
37941,19975,35,1,13644.51,13143.47,501.04
37942,19975,186,1,13259.44,13259.44,0.0
37943,19975,484,1,10413.27,10413.27,0.0
37944,19976,407,2,5381.5,10762.99,0.0
37945,19976,707,1,8948.47,8948.47,0.0
37946,19976,253,1,9537.7,9537.7,0.0
37947,19977,786,1,3147.59,3147.59,0.0
37948,19978,437,2,12458.51,24917.03,0.0
37949,19978,160,1,6500.31,6500.31,0.0
37950,19979,34,1,1269.06,1269.06,0.0
37951,19980,669,2,1297.75,2595.5,0.0
37952,19980,293,2,7341.53,14683.06,0.0
37953,19980,339,2,11474.79,21220.95,1728.64
37954,19981,128,1,10360.39,10360.39,0.0
37955,19982,371,1,1185.49,1185.49,0.0
37956,19983,42,1,14088.27,14088.27,0.0
37957,19983,665,2,10706.11,21412.22,0.0
37958,19984,342,1,9237.19,9237.19,0.0
37959,19985,393,1,9503.13,9503.13,0.0
37960,19985,470,1,2401.15,2401.15,0.0
37961,19985,384,2,6511.24,13022.48,0.0
37962,19986,767,2,15241.11,30482.23,0.0
37963,19986,154,1,12322.36,12322.36,0.0
37964,19986,166,2,12693.66,25387.31,0.0
37965,19987,731,1,14050.54,14050.54,0.0
37966,19987,440,2,4701.97,9403.95,0.0
37967,19987,457,2,12164.12,24328.23,0.0
37968,19988,698,2,3543.58,7087.16,0.0
37969,19989,523,2,3775.54,7551.09,0.0
37970,19989,169,1,9210.58,8550.65,659.93
37971,19990,372,1,7479.94,7245.5,234.44
37972,19991,546,2,10594.54,21189.08,0.0
37973,19992,488,1,6536.64,6536.64,0.0
37974,19992,156,1,5209.55,5209.55,0.0
37975,19993,514,1,690.01,690.01,0.0
37976,19993,344,1,1634.74,1570.89,63.85
37977,19994,692,1,11469.38,11469.38,0.0
37978,19994,59,1,7398.25,7398.25,0.0
37979,19995,55,1,6670.82,6423.01,247.81
37980,19996,202,1,8955.99,8955.99,0.0
37981,19996,756,1,8170.2,8170.2,0.0
37982,19996,139,1,4804.86,4804.86,0.0
37983,19997,113,1,6419.04,6419.04,0.0
37984,19997,799,1,10110.96,10110.96,0.0
37985,19997,11,1,3733.55,3733.55,0.0
37986,19998,346,1,7394.45,7394.45,0.0
37987,19999,734,1,8283.98,8283.98,0.0
37988,19999,594,1,9898.22,9898.22,0.0
37989,19999,616,2,13273.91,26547.82,0.0
37990,20000,558,1,10022.98,10022.98,0.0
37991,20001,616,1,9695.53,9695.53,0.0
37992,20001,503,1,7226.66,7226.66,0.0
37993,20002,274,1,3271.69,3271.69,0.0
37994,20002,376,1,8726.09,8726.09,0.0
37995,20002,476,1,10025.82,10025.82,0.0
37996,20003,536,1,10029.22,10029.22,0.0
37997,20003,730,1,10361.52,10361.52,0.0
37998,20004,221,2,565.27,1130.54,0.0
37999,20005,415,1,6243.19,6243.19,0.0
38000,20005,651,3,1983.29,5949.86,0.0
38001,20006,500,2,6603.84,13207.68,0.0
38002,20006,20,2,1487.45,2734.11,240.79
38003,20007,79,1,12642.84,12642.84,0.0
38004,20007,532,1,565.31,565.31,0.0
38005,20008,319,1,9477.59,9477.59,0.0
38006,20008,176,2,4626.56,8403.6,849.53
38007,20008,191,1,4747.07,4710.54,36.52
38008,20009,125,2,3143.89,6287.78,0.0
38009,20009,418,1,13819.0,13210.03,608.96
38010,20010,435,1,12921.26,12921.26,0.0
38011,20010,329,2,13606.24,27212.49,0.0
38012,20010,556,1,12257.61,12257.61,0.0
38013,20010,220,1,12449.79,12449.79,0.0
38014,20011,757,1,2339.85,2339.85,0.0
38015,20012,707,1,9335.73,9335.73,0.0
38016,20012,10,1,10050.02,10050.02,0.0
38017,20013,626,1,7975.95,7975.95,0.0
38018,20013,153,1,2806.45,2806.45,0.0
38019,20014,360,2,8824.15,16832.52,815.78
38020,20014,675,1,6241.11,6132.71,108.4
38021,20015,631,2,12124.71,24249.42,0.0
38022,20015,148,1,1126.15,1126.15,0.0
38023,20016,187,1,1456.68,1456.68,0.0
38024,20016,97,2,589.98,1121.74,58.21
38025,20016,626,1,6623.17,6623.17,0.0
38026,20017,384,1,6218.48,5698.09,520.39
38027,20017,119,2,11524.06,23048.11,0.0
38028,20018,445,2,12288.12,24576.24,0.0
38029,20018,527,1,12223.65,12223.65,0.0
38030,20018,670,1,4215.99,4215.99,0.0
38031,20018,517,1,4313.78,4313.78,0.0
38032,20019,546,1,3251.27,3251.27,0.0
38033,20020,712,2,7373.27,14746.53,0.0
38034,20020,41,2,992.62,1985.25,0.0
38035,20021,514,1,982.24,982.24,0.0
38036,20022,528,2,2606.42,5212.84,0.0
38037,20023,118,1,5613.82,5613.82,0.0
38038,20023,687,1,11364.22,11364.22,0.0
38039,20024,253,2,11347.84,22695.68,0.0
38040,20024,79,2,1839.47,3678.95,0.0
38041,20024,25,1,6275.73,6275.73,0.0
38042,20024,124,1,1514.96,1514.96,0.0
38043,20025,585,2,5808.07,11616.13,0.0
38044,20025,50,1,7136.21,6929.09,207.12
38045,20025,758,2,10591.49,21182.97,0.0
38046,20026,370,2,1782.04,3564.08,0.0
38047,20027,743,1,13798.27,13798.27,0.0
38048,20028,355,1,1577.16,1577.16,0.0
38049,20028,737,1,1785.08,1785.08,0.0
38050,20028,739,1,734.66,734.66,0.0
38051,20029,672,1,11948.46,11948.46,0.0
38052,20030,610,1,11493.98,11053.61,440.37
38053,20031,266,1,7112.59,7112.59,0.0
38054,20031,217,1,15416.07,15416.07,0.0
38055,20032,596,1,4756.9,4510.28,246.62
38056,20032,33,1,908.24,908.24,0.0
38057,20032,634,2,6948.37,13504.03,392.71
38058,20033,459,3,9542.4,28627.19,0.0
38059,20034,122,1,13192.46,12515.5,676.96
38060,20035,187,1,10300.38,10300.38,0.0
38061,20035,64,2,8306.27,16612.54,0.0
38062,20036,398,1,3038.6,3038.6,0.0
38063,20037,120,1,1058.94,1058.94,0.0
38064,20037,757,1,12573.45,12573.45,0.0
38065,20038,661,1,11950.04,11081.34,868.7
38066,20038,227,1,7652.09,7652.09,0.0
38067,20039,658,1,13869.09,13869.09,0.0
38068,20040,737,1,9121.81,9121.81,0.0
38069,20041,223,1,8431.77,7940.15,491.62
38070,20041,800,3,7751.02,23253.05,0.0
38071,20041,234,1,8397.62,7738.46,659.16
38072,20042,271,1,15695.23,15695.23,0.0
38073,20042,32,1,4769.45,4769.45,0.0
38074,20042,468,1,1684.28,1684.28,0.0
38075,20043,199,1,1001.56,1001.56,0.0
38076,20043,683,1,10195.23,10195.23,0.0
38077,20044,218,1,12593.05,12368.01,225.04
38078,20044,678,1,11707.83,11707.83,0.0
38079,20044,131,1,729.63,729.63,0.0
38080,20045,25,2,4319.84,8639.67,0.0
38081,20046,367,1,12928.57,12928.57,0.0
38082,20046,645,1,10835.5,10835.5,0.0
38083,20047,437,2,10885.68,21771.35,0.0
38084,20048,531,1,11891.88,11498.35,393.53
38085,20048,134,1,5032.95,5032.95,0.0
38086,20048,617,1,15374.26,15374.26,0.0
38087,20049,440,1,8577.27,8577.27,0.0
38088,20049,698,2,3633.99,7267.98,0.0
38089,20050,228,1,12724.72,12370.17,354.56
38090,20051,629,2,6132.01,12264.02,0.0
38091,20051,503,1,1368.72,1368.72,0.0
38092,20052,603,1,4002.02,4002.02,0.0
38093,20053,224,1,6625.92,6625.92,0.0
38094,20053,663,1,8203.13,8203.13,0.0
38095,20053,674,2,4476.5,8953.0,0.0
38096,20054,757,2,16013.38,32026.77,0.0
38097,20054,432,1,12752.15,12752.15,0.0
38098,20055,33,1,2343.29,2343.29,0.0
38099,20056,583,1,15911.95,15911.95,0.0
38100,20056,276,1,3236.8,3236.8,0.0
38101,20056,439,1,12639.49,12639.49,0.0
38102,20057,557,1,3947.3,3947.3,0.0
38103,20057,716,1,10614.38,10614.38,0.0
38104,20058,733,2,13119.68,26239.36,0.0
38105,20058,677,1,1514.87,1514.87,0.0
38106,20059,40,1,15183.5,15183.5,0.0
38107,20059,257,1,6198.84,6198.84,0.0
38108,20059,369,2,8969.52,17939.04,0.0
38109,20059,334,1,14149.19,13272.26,876.92
38110,20060,102,1,3647.03,3647.03,0.0
38111,20060,581,1,7173.99,7173.99,0.0
38112,20060,535,2,8753.99,17507.98,0.0
38113,20061,516,1,3675.32,3675.32,0.0
38114,20062,472,1,12072.35,11541.72,530.63
38115,20063,520,1,10800.54,10800.54,0.0
38116,20063,161,1,11359.73,11359.73,0.0
38117,20064,304,3,3403.78,10190.76,20.56
38118,20064,434,1,4833.79,4833.79,0.0
38119,20065,640,1,6563.26,6563.26,0.0
38120,20066,349,1,2141.56,2141.56,0.0
38121,20066,266,1,12219.04,12219.04,0.0
38122,20066,677,1,9455.97,9455.97,0.0
38123,20066,790,1,13268.13,13129.77,138.36
38124,20067,168,1,10079.9,10079.9,0.0
38125,20068,10,1,3373.46,3373.46,0.0
38126,20068,616,1,3804.2,3804.2,0.0
38127,20069,216,2,4658.18,9316.37,0.0
38128,20069,406,1,2601.73,2601.73,0.0
38129,20070,53,1,14288.82,14288.82,0.0
38130,20071,749,1,10576.02,10576.02,0.0
38131,20071,592,1,4621.79,4621.79,0.0
38132,20072,707,1,5527.5,5527.5,0.0
38133,20073,428,1,4858.11,4858.11,0.0
38134,20073,346,1,1286.04,1286.04,0.0
38135,20074,482,1,7398.01,7398.01,0.0
